name,position,team,element,team_id,position_id,GW,value,minutes,goals_scored,assists,clean_sheets,goals_conceded,saves,bps,bonus,yellow_cards,red_cards,penalties_saved,penalties_missed,total_points,was_home,opponent_team,fixture_id,team_h_score,team_a_score,kickoff_time,strength_overall_home,strength_overall_away,strength_attack_home,strength_attack_away,strength_defence_home,strength_defence_away,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Röhl,MID,EVE,728,9,3,20,50,45,0,0,0,3,0,7,0,0,0,0,0,1,0.0,0.0,194,2,4,2026-01-04T15:00:00Z,1135,1165,1160,1160,1110,1170,2.3333333333333335,42.0,0.0,0.0,0.3333333333333333,4.666666666666667,2.3333333333333335,42.0,0.0,2.3094010767585034,1.4,25.2,0.0,2.073644135332772,2.875
Cuiabano,DEF,NFO,729,16,2,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,127,0,2,2025-11-30T14:05:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,52.0,0.0,2.3094010767585034,1.6,34.2,0.0,1.9493588689617927,1.9375
Cuiabano,DEF,NFO,729,16,2,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,140,0,1,2025-12-03T19:30:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,158,3,0,2025-12-14T14:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,178,1,2,2025-12-27T12:30:00Z,1080,1145,1100,1120,1060,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,188,0,2,2025-12-30T19:30:00Z,1080,1145,1100,1120,1060,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cuiabano,DEF,NFO,729,16,2,20,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,191,3,1,2026-01-03T12:30:00Z,1080,1145,1100,1120,1060,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brobbey,FWD,SUN,730,17,4,13,55,27,1,0,0,0,0,31,1,0,0,0,0,6,0.0,0.0,128,3,2,2025-11-29T15:00:00Z,1100,1145,1100,1120,1100,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Brobbey,FWD,SUN,730,17,4,14,55,61,0,0,1,0,0,6,0,0,0,0,0,2,0.0,0.0,137,1,1,2025-12-03T20:15:00Z,1100,1145,1100,1120,1100,1170,6.0,27.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
Brobbey,FWD,SUN,730,17,4,15,55,34,0,0,0,1,0,3,0,0,0,0,0,1,0.0,0.0,147,3,0,2025-12-06T15:00:00Z,1100,1145,1100,1120,1100,1170,4.0,44.0,0.5,0.0,0.5,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Brobbey,FWD,SUN,730,17,4,16,55,69,0,0,1,0,0,5,0,1,0,0,0,1,0.0,0.0,159,1,0,2025-12-14T14:00:00Z,1100,1145,1100,1120,1100,1170,3.0,40.666666666666664,0.3333333333333333,0.0,0.3333333333333333,13.333333333333334,3.0,40.666666666666664,1.0,2.6457513110645907,0.0,0.0,0.0,0.0,2.5
Brobbey,FWD,SUN,730,17,4,17,55,71,0,0,1,0,0,6,0,0,0,0,0,2,0.0,0.0,163,0,0,2025-12-20T15:00:00Z,1100,1145,1100,1120,1100,1170,1.3333333333333333,54.666666666666664,0.0,0.0,0.6666666666666666,4.666666666666667,1.3333333333333333,54.666666666666664,0.0,0.5773502691896257,0.0,0.0,0.0,0.0,1.75
Brobbey,FWD,SUN,730,17,4,18,55,67,0,0,0,1,0,-2,0,0,0,0,0,2,0.0,0.0,179,1,1,2025-12-28T14:00:00Z,1070,1220,1100,1230,1040,1210,1.3333333333333333,58.0,0.0,0.0,0.6666666666666666,4.666666666666667,1.3333333333333333,58.0,0.0,0.5773502691896257,2.4,52.4,1.0,2.073644135332772,1.875
Brobbey,FWD,SUN,730,17,4,19,55,57,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,189,0,0,2026-01-01T20:00:00Z,1070,1220,1100,1230,1040,1210,1.6666666666666667,69.0,0.0,0.0,0.6666666666666666,3.0,1.6666666666666667,69.0,0.0,0.5773502691896257,1.6,60.4,0.0,0.5477225575051659,1.9375
Brobbey,FWD,SUN,730,17,4,20,55,90,1,0,0,1,0,33,3,0,0,0,0,9,0.0,0.0,199,1,1,2026-01-04T15:00:00Z,1070,1220,1100,1230,1040,1210,1.6666666666666667,65.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1.6666666666666667,65.0,0.0,0.5773502691896257,1.4,59.6,0.0,0.5477225575051659,1.46875
Kevin,MID,FUL,731,10,3,13,58,9,0,0,0,0,0,6,0,0,0,0,0,1,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,4.0,71.33333333333333,1.0,4.358898943540674,3.0,70.8,1.0,3.391164991562634,5.234375
Kevin,MID,FUL,731,10,3,14,58,8,0,0,0,0,0,7,0,0,0,0,0,1,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,1.0,9.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin,MID,FUL,731,10,3,15,58,22,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,1.0,8.5,0.0,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin,MID,FUL,731,10,3,16,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,1.0,13.0,0.0,0.0,0.0,4.333333333333333,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Kevin,MID,FUL,731,10,3,17,58,77,0,1,1,0,0,22,0,0,0,0,0,6,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.6666666666666666,10.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,10.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.5
Kevin,MID,FUL,731,10,3,18,58,68,0,0,1,0,0,2,0,0,0,0,0,3,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,2.3333333333333335,33.0,0.0,0.3333333333333333,0.3333333333333333,7.333333333333333,2.3333333333333335,33.0,0.0,3.214550253664318,1.8,23.2,0.0,2.3874672772626644,3.25
Kevin,MID,FUL,731,10,3,19,58,84,0,0,0,1,0,15,0,0,0,0,0,2,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,3.0,48.333333333333336,0.0,0.3333333333333333,0.6666666666666666,8.0,3.0,48.333333333333336,0.0,2.9999999999999996,2.2,35.0,0.0,2.3874672772626644,3.125
Kevin,MID,FUL,731,10,3,20,58,16,0,1,0,1,0,13,0,0,0,0,0,4,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,3.6666666666666665,76.33333333333333,0.0,0.3333333333333333,0.6666666666666666,13.0,3.6666666666666665,76.33333333333333,0.0,2.081665999466132,2.4,50.2,0.0,2.3021728866442674,2.5625
Uche,FWD,CRY,732,8,4,13,55,12,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,124,1,2,2025-11-30T12:00:00Z,1165,1205,1150,1150,1180,1260,0.0,0.0,0.0,0.0,0.0,0.0,3.0,56.0,0.0,0.9999999999999988,3.0,49.0,0.0,2.23606797749979,3.28125
Uche,FWD,CRY,732,8,4,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,134,0,1,2025-12-03T19:30:00Z,1165,1205,1150,1150,1180,1260,1.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Uche,FWD,CRY,732,8,4,15,55,24,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1165,1205,1150,1150,1180,1260,0.5,6.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Uche,FWD,CRY,732,8,4,16,55,13,0,0,0,1,0,3,0,0,0,0,0,1,0.0,0.0,155,0,3,2025-12-14T14:00:00Z,1165,1205,1150,1150,1180,1260,0.6666666666666666,12.0,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,12.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.75
Uche,FWD,CRY,732,8,4,17,55,13,0,1,0,1,0,14,0,0,0,0,0,4,0.0,0.0,166,4,1,2025-12-20T20:00:00Z,1165,1205,1150,1150,1180,1260,0.6666666666666666,12.333333333333334,0.0,0.0,0.0,1.3333333333333333,0.6666666666666666,12.333333333333334,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.875
Uche,FWD,CRY,732,8,4,18,55,13,0,0,0,0,0,1,0,0,0,0,0,1,0.0,0.0,175,0,1,2025-12-28T16:30:00Z,1160,1165,1150,1150,1170,1180,2.0,16.666666666666668,0.0,0.3333333333333333,0.0,6.0,2.0,16.666666666666668,0.0,1.7320508075688772,1.4,12.4,0.0,1.5165750888103102,2.4375
Uche,FWD,CRY,732,8,4,19,55,8,0,0,0,0,0,2,0,0,0,0,0,1,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1160,1165,1150,1150,1170,1180,2.0,13.0,0.0,0.3333333333333333,0.0,6.0,2.0,13.0,0.0,1.7320508075688772,1.4,12.6,0.0,1.5165750888103102,1.71875
Uche,FWD,CRY,732,8,4,20,55,18,0,0,0,1,0,1,0,0,0,0,0,1,0.0,0.0,198,2,0,2026-01-04T15:00:00Z,1160,1165,1150,1150,1170,1180,2.0,11.333333333333334,0.0,0.3333333333333333,0.0,5.666666666666667,2.0,11.333333333333334,0.0,1.7320508075688772,1.6,14.2,0.0,1.3416407864998738,1.359375
Lammens,GKP,MUN,733,14,1,13,50,90,0,0,0,1,2,11,0,0,0,0,0,2,0.0,0.0,124,1,2,2025-11-30T12:00:00Z,1135,1205,1100,1150,1170,1260,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,1.6,13.0,0.0,1.3416407864998738,1.1796875
Lammens,GKP,MUN,733,14,1,14,50,90,0,0,0,1,1,7,0,0,0,0,0,2,0.0,0.0,138,1,1,2025-12-04T20:00:00Z,1135,1205,1100,1150,1170,1260,2.0,90.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lammens,GKP,MUN,733,14,1,15,50,90,0,0,0,1,1,8,0,0,0,0,0,2,0.0,0.0,150,1,4,2025-12-08T20:00:00Z,1135,1205,1100,1150,1170,1260,2.0,90.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lammens,GKP,MUN,733,14,1,16,50,90,0,0,0,4,5,6,0,0,0,0,0,1,0.0,0.0,157,4,4,2025-12-15T20:00:00Z,1135,1205,1100,1150,1170,1260,2.0,90.0,0.0,0.0,0.0,8.666666666666666,2.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Lammens,GKP,MUN,733,14,1,17,50,90,0,0,0,2,2,5,0,0,0,0,0,1,0.0,0.0,161,2,1,2025-12-21T16:30:00Z,1135,1205,1100,1150,1170,1260,1.6666666666666667,90.0,0.0,0.0,0.0,7.0,1.6666666666666667,90.0,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,1.5
Lammens,GKP,MUN,733,14,1,18,50,90,0,0,1,0,3,31,2,0,0,0,0,9,0.0,0.0,177,1,0,2025-12-26T20:00:00Z,1180,1240,1100,1180,1260,1300,1.3333333333333333,90.0,0.0,0.0,0.0,6.333333333333333,1.3333333333333333,90.0,0.0,0.5773502691896258,1.6,90.0,0.0,0.5477225575051662,1.25
Lammens,GKP,MUN,733,14,1,19,50,90,0,0,0,1,3,10,0,0,0,0,0,3,0.0,0.0,187,1,1,2025-12-30T20:15:00Z,1180,1240,1100,1180,1260,1300,3.6666666666666665,90.0,0.0,0.0,0.3333333333333333,14.0,3.6666666666666665,90.0,0.0,4.618802153517007,3.0,90.0,0.0,3.391164991562634,5.125
Lammens,GKP,MUN,733,14,1,20,50,90,0,0,0,1,2,10,0,0,0,0,0,2,0.0,0.0,196,1,1,2026-01-04T12:30:00Z,1180,1240,1100,1180,1260,1300,4.333333333333333,90.0,0.0,0.0,0.3333333333333333,15.333333333333334,4.333333333333333,90.0,0.0,4.163331998932266,3.2,90.0,0.0,3.3466401061363023,4.0625
Bakwa,MID,NFO,734,16,3,13,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,127,0,2,2025-11-30T14:05:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,4.666666666666667,90.0,0.0,3.785938897200183,3.2,90.0,0.0,3.3466401061363023,3.03125
Bakwa,MID,NFO,734,16,3,14,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,140,0,1,2025-12-03T19:30:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakwa,MID,NFO,734,16,3,15,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,144,3,0,2025-12-06T15:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakwa,MID,NFO,734,16,3,16,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,158,3,0,2025-12-14T14:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakwa,MID,NFO,734,16,3,17,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1100,1130,1100,1110,1100,1150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakwa,MID,NFO,734,16,3,18,59,1,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,178,1,2,2025-12-27T12:30:00Z,1080,1145,1100,1120,1060,1170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bakwa,MID,NFO,734,16,3,19,59,15,0,0,0,1,0,7,0,0,0,0,0,1,0.0,0.0,188,0,2,2025-12-30T19:30:00Z,1080,1145,1100,1120,1060,1170,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,0.2,0.2,0.0,0.4472135954999579,0.5
Bakwa,MID,NFO,734,16,3,20,59,68,0,1,0,2,0,12,0,1,0,0,0,4,0.0,0.0,191,3,1,2026-01-03T12:30:00Z,1080,1145,1100,1120,1060,1170,0.6666666666666666,5.333333333333333,0.0,0.0,0.0,3.3333333333333335,0.6666666666666666,5.333333333333333,0.0,0.5773502691896258,0.4,3.2,0.0,0.5477225575051661,0.75
Traoré,MID,SUN,735,17,3,13,55,62,1,0,0,2,0,31,1,0,0,0,0,8,0.0,0.0,128,3,2,2025-11-29T15:00:00Z,1100,1145,1100,1120,1100,1170,0.0,0.0,0.0,0.0,0.0,0.0,2.0,28.0,0.0,1.7320508075688772,1.2,16.8,0.0,1.6431676725154982,2.375
Traoré,MID,SUN,735,17,3,14,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,137,1,1,2025-12-03T20:15:00Z,1100,1145,1100,1120,1100,1170,8.0,62.0,1.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
Traoré,MID,SUN,735,17,3,15,55,55,0,0,0,2,0,7,0,0,0,0,0,1,0.0,0.0,147,3,0,2025-12-06T15:00:00Z,1100,1145,1100,1120,1100,1170,4.0,31.0,0.5,0.0,0.0,15.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
Traoré,MID,SUN,735,17,3,16,55,69,0,0,1,0,0,5,0,0,0,0,0,3,0.0,0.0,159,1,0,2025-12-14T14:00:00Z,1100,1145,1100,1120,1100,1170,3.0,39.0,0.3333333333333333,0.0,0.0,12.666666666666666,3.0,39.0,1.0,4.358898943540674,0.0,0.0,0.0,0.0,2.5
Traoré,MID,SUN,735,17,3,17,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,163,0,0,2025-12-20T15:00:00Z,1100,1145,1100,1120,1100,1170,1.3333333333333333,41.333333333333336,0.0,0.0,0.3333333333333333,4.0,1.3333333333333333,41.333333333333336,0.0,1.5275252316519465,0.0,0.0,0.0,0.0,2.75
Traoré,MID,SUN,735,17,3,18,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,179,1,1,2025-12-28T14:00:00Z,1070,1220,1100,1230,1040,1210,1.3333333333333333,41.333333333333336,0.0,0.0,0.3333333333333333,4.0,1.3333333333333333,41.333333333333336,0.0,1.5275252316519465,2.4,37.2,1.0,3.361547262794322,1.375
Traoré,MID,SUN,735,17,3,19,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,189,0,0,2026-01-01T20:00:00Z,1070,1220,1100,1230,1040,1210,1.0,23.0,0.0,0.0,0.3333333333333333,1.6666666666666667,1.0,23.0,0.0,1.7320508075688772,0.8,24.8,0.0,1.3038404810405302,0.6875
Traoré,MID,SUN,735,17,3,20,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,199,1,1,2026-01-04T15:00:00Z,1070,1220,1100,1230,1040,1210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,24.8,0.0,1.3038404810405302,0.34375
Donnarumma,GKP,MCI,736,13,1,13,57,90,0,0,0,2,1,9,0,1,0,1,0,5,0.0,0.0,126,3,2,2025-11-29T15:00:00Z,1250,1305,1210,1230,1290,1380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,13.8,0.0,1.3416407864998743,0.171875
Donnarumma,GKP,MCI,736,13,1,14,57,90,0,0,0,4,1,-4,0,0,0,0,0,0,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1250,1305,1210,1230,1290,1380,5.0,90.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
Donnarumma,GKP,MCI,736,13,1,15,57,90,0,0,1,0,1,22,0,0,0,0,0,6,0.0,0.0,147,3,0,2025-12-06T15:00:00Z,1250,1305,1210,1230,1290,1380,2.5,90.0,0.0,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
Donnarumma,GKP,MCI,736,13,1,16,57,90,0,0,1,0,4,33,0,0,0,0,0,7,0.0,0.0,155,0,3,2025-12-14T14:00:00Z,1250,1305,1210,1230,1290,1380,3.6666666666666665,90.0,0.0,0.0,0.3333333333333333,9.0,3.6666666666666665,90.0,0.0,3.214550253664318,0.0,0.0,0.0,0.0,4.25
Donnarumma,GKP,MCI,736,13,1,17,57,90,0,0,1,0,4,28,0,0,0,0,0,7,0.0,0.0,167,3,0,2025-12-20T15:00:00Z,1250,1305,1210,1230,1290,1380,4.333333333333333,90.0,0.0,0.0,0.6666666666666666,17.0,4.333333333333333,90.0,0.0,3.7859388972001824,0.0,0.0,0.0,0.0,5.625
Donnarumma,GKP,MCI,736,13,1,18,56,90,0,0,0,1,1,5,0,0,0,0,0,2,0.0,0.0,178,1,2,2025-12-27T12:30:00Z,1255,1350,1210,1300,1300,1400,6.666666666666667,90.0,0.0,0.0,1.0,27.666666666666668,6.666666666666667,90.0,0.0,0.5773502691896212,5.0,90.0,0.0,2.9154759474226504,6.3125
Donnarumma,GKP,MCI,736,13,1,19,56,90,0,0,1,0,4,34,0,0,0,0,0,7,0.0,0.0,189,0,0,2026-01-01T20:00:00Z,1255,1350,1210,1300,1300,1400,5.333333333333333,90.0,0.0,0.0,0.6666666666666666,22.0,5.333333333333333,90.0,0.0,2.8867513459481278,4.4,90.0,0.0,3.2093613071762426,4.15625
Donnarumma,GKP,MCI,736,13,1,20,56,90,0,0,0,1,2,17,0,0,0,0,0,2,0.0,0.0,197,1,1,2026-01-04T17:30:00Z,1255,1350,1210,1300,1300,1400,5.333333333333333,90.0,0.0,0.0,0.6666666666666666,22.333333333333332,5.333333333333333,90.0,0.0,2.8867513459481278,5.8,90.0,0.0,2.16794833886788,5.578125
Kusi-Asare,FWD,FUL,737,10,4,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,129,1,2,2025-11-29T20:00:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,90.0,0.0,2.8867513459481278,5.0,90.0,0.0,2.7386127875258306,3.7890625
Kusi-Asare,FWD,FUL,737,10,4,14,45,17,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,135,4,5,2025-12-02T19:30:00Z,1090,1130,1080,1140,1100,1120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Kusi-Asare,FWD,FUL,737,10,4,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,145,1,2,2025-12-07T16:30:00Z,1090,1130,1080,1140,1100,1120,0.5,8.5,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Kusi-Asare,FWD,FUL,737,10,4,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,153,2,3,2025-12-13T17:30:00Z,1090,1130,1080,1140,1100,1120,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,5.666666666666667,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.25
Kusi-Asare,FWD,FUL,737,10,4,17,45,5,0,0,0,0,0,3,0,0,0,0,0,1,0.0,0.0,165,1,0,2025-12-22T20:00:00Z,1090,1130,1080,1140,1100,1120,0.3333333333333333,5.666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,5.666666666666667,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.125
Kusi-Asare,FWD,FUL,737,10,4,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1095,1165,1070,1140,1120,1190,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,0.5773502691896258,0.4,4.4,0.0,0.5477225575051662,0.5625
Kusi-Asare,FWD,FUL,737,10,4,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,185,1,1,2026-01-01T17:30:00Z,1095,1165,1070,1140,1120,1190,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,0.5773502691896258,0.4,4.4,0.0,0.5477225575051662,0.28125
Kusi-Asare,FWD,FUL,737,10,4,20,45,5,0,0,0,1,0,4,0,0,0,0,0,1,0.0,0.0,195,2,2,2026-01-04T15:15:00Z,1095,1165,1070,1140,1120,1190,0.3333333333333333,1.6666666666666667,0.0,0.0,0.0,1.0,0.3333333333333333,1.6666666666666667,0.0,0.5773502691896258,0.2,1.0,0.0,0.44721359549995804,0.140625
Fabianski,GKP,WHU,738,19,1,13,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,130,0,2,2025-11-30T14:05:00Z,1075,1075,1050,1050,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,1.6666666666666667,0.0,0.5773502691896258,0.4,2.0,0.0,0.5477225575051662,0.5703125
Fabianski,GKP,WHU,738,19,1,14,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,138,1,1,2025-12-04T20:00:00Z,1075,1075,1050,1050,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabianski,GKP,WHU,738,19,1,15,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,143,1,1,2025-12-07T14:00:00Z,1075,1075,1050,1050,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabianski,GKP,WHU,738,19,1,16,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,160,2,3,2025-12-14T14:00:00Z,1075,1075,1050,1050,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabianski,GKP,WHU,738,19,1,17,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,167,3,0,2025-12-20T15:00:00Z,1075,1075,1050,1050,1100,1100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabianski,GKP,WHU,738,19,1,18,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,180,0,1,2025-12-27T15:00:00Z,1085,1100,1050,1060,1120,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fabianski,GKP,WHU,738,19,1,19,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,190,2,2,2025-12-30T19:30:00Z,1085,1100,1050,1060,1120,1140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
