name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,modified,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,GW,points_last_3,goal_contributions,minutes_pct,is_home,strength_overall_away,strength_attack_away,position_id,strength_defence_home,strength_defence_away,strength_attack_home,fixture_id,strength_overall_home,team_id,roll3_total_points,roll3_minutes,roll3_goals_scored,roll3_assists,roll3_clean_sheets,roll3_bps,avg_points_last3,avg_minutes_last3,goals_last3,std_points_last3,avg_points_last5,avg_minutes_last5,goals_last5,std_points_last5,ema_points
Szoboszlai,MID,LIV,0.0,0,0,8,0,0.0,387,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2025-10-04T16:30:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,65,0.0,1,7,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,65.0,1335.0,12.0,3.0,90.0,0.0,0.0,0.3333333333333333,17.333333333333332,3.0,90.0,0.0,2.000000000000002,4.8,90.0,1.0,4.8166378315169185,4.0625
Szoboszlai,MID,LIV,0.0,0,0,20,0,0.0,387,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2025-10-19T15:30:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,4,0.0,0.0,0.0,65,0.0,0,8,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,75.0,1230.0,12.0,2.3333333333333335,90.0,0.0,0.0,0.0,15.333333333333334,2.3333333333333335,90.0,0.0,2.3094010767585047,4.6,90.0,1.0,4.979959839195493,2.53125
Szoboszlai,MID,LIV,0.0,1,3,37,0,0.0,387,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,2025-10-25T19:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,3,0.0,10,0.0,0.0,0.0,65,0.0,0,9,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,84.0,1230.0,12.0,3.3333333333333335,90.0,0.0,0.0,0.0,18.666666666666668,3.3333333333333335,90.0,0.0,2.081665999466135,2.8,90.0,0.0,1.7888543819998317,3.265625
Szoboszlai,MID,LIV,0.0,0,0,15,1,0.0,387,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-01T20:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,2,0.0,0.0,0.0,65,0.0,1,10,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,95.0,1230.0,12.0,5.0,90.0,0.0,0.3333333333333333,0.0,21.666666666666668,5.0,90.0,0.0,4.582575694955842,4.2,90.0,0.0,3.7013511046643495,6.6328125
Szoboszlai,MID,LIV,0.0,0,0,9,0,0.0,387,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,2025-11-09T16:30:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,3,0.0,1,0.0,0.0,0.0,66,0.0,1,11,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,106.0,1230.0,12.0,5.333333333333333,90.0,0.0,0.3333333333333333,0.3333333333333333,24.0,5.333333333333333,90.0,0.0,4.163331998932267,4.4,90.0,0.0,3.5071355833500366,4.31640625
Szoboszlai,MID,LIV,0.0,0,0,26,0,0.0,387,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,2025-11-22T15:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,0,0.0,2,0.0,0.0,0.0,66,0.0,0,12,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,117.0,1230.0,12.0,4.333333333333333,90.0,0.0,0.3333333333333333,0.3333333333333333,20.333333333333332,4.333333333333333,90.0,0.0,4.932882862316248,3.6,90.0,0.0,3.7815340802378077,2.658203125
Luke Shaw,DEF,Man Utd,0.5,0,0,9,0,0.4,387,0.0,0.0,0.0,0.27,126.0,0,0,0.9,8.2,2024-12-01T13:30:00Z,34,0.0,8.0,0.0,0,0,0,13.0,0,21143.0,0.0,0,4,0.0,1,1619.0,1925.0,306.0,49,1.0,0,13,0.6666666666666666,0.0,0.3777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6666666666666667,90.0,0.0,0.0,0.3333333333333333,16.666666666666668,1.6666666666666667,90.0,0.0,0.5773502691896331,3.8,90.0,0.0,3.63318042491699,2.3291015625
Luke Shaw,DEF,Man Utd,-0.5,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,131.0,0,0,0.0,0.0,2024-12-04T20:15:00Z,0,0.0,1.0,0.0,0,0,0,14.0,0,22001.0,0.0,0,2,0.0,0,522.0,1165.0,643.0,49,0.0,0,14,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,71.33333333333333,0.0,0.0,0.0,14.666666666666666,1.3333333333333333,71.33333333333333,0.0,0.5773502691896327,3.2,78.8,0.0,3.8340579025361627,1.66455078125
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,148.0,0,0,0.0,0.0,2024-12-07T17:30:00Z,0,0.0,16.0,0.0,0,0,0,15.0,0,20416.0,0.0,3,2,0.0,0,-1655.0,164.0,1819.0,49,1.0,0,15,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,41.333333333333336,0.0,0.0,0.0,11.666666666666666,1.0,41.333333333333336,0.0,1.0000000000000038,1.2,60.8,0.0,0.8366600265340755,0.832275390625
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,156.0,0,0,0.0,0.0,2024-12-15T16:30:00Z,0,0.0,13.0,0.0,0,0,0,16.0,0,19388.0,0.0,2,1,0.0,0,-1105.0,64.0,1169.0,49,0.0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,11.333333333333334,0.0,0.0,0.0,3.0,0.3333333333333333,11.333333333333334,0.0,0.5773502691896321,0.8,42.8,0.0,0.8366600265340756,0.4161376953125
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,168.0,0,0,0.0,0.0,2024-12-22T14:00:00Z,0,0.0,3.0,0.0,0,0,0,17.0,0,18841.0,0.0,3,0,0.0,0,-554.0,44.0,598.0,49,1.0,0,17,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,24.8,0.0,0.894427190999916,0.20806884765625
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,180.0,0,0,0.0,0.0,2024-12-26T17:30:00Z,0,0.0,20.0,0.0,0,0,0,18.0,0,18419.0,0.0,0,2,0.0,0,-454.0,43.0,497.0,49,0.0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,6.8,0.0,0.44721359549995826,0.104034423828125
Luke Shaw,DEF,Man Utd,0.0,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,188.0,0,0,0.0,0.0,2024-12-30T20:00:00Z,0,0.0,15.0,0.0,0,0,0,19.0,0,18108.0,0.0,2,0,0.0,0,-329.0,39.0,368.0,49,1.0,0,19,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0520172119140625
Luke Shaw,DEF,Man Utd,-0.2,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,196.0,0,0,0.0,0.0,2025-01-05T16:30:00Z,0,0.0,12.0,0.0,0,0,0,20.0,0,17814.0,0.0,2,2,0.0,0,-308.0,48.0,356.0,49,0.0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02600860595703125
Luke Shaw,DEF,Man Utd,0.1,0,0,0,0,0.0,387,0.0,0.0,0.0,0.0,209.0,0,0,0.0,0.0,2025-01-16T20:00:00Z,0,0.0,17.0,0.0,0,0,0,21.0,0,17560.0,0.0,1,3,0.0,0,-284.0,45.0,329.0,49,1.0,0,21,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013004302978515625
C.Jones,MID,LIV,0.0,0,0,4,0,0.0,388,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-08-15T19:00:00Z,18,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,4,0.0,1,0.0,0.0,0.0,55,0.0,0,1,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,1.0,1335.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065021514892578125
C.Jones,MID,LIV,0.0,0,0,16,0,0.0,388,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2025-08-25T19:00:00Z,90,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,2,0.0,2,0.0,0.0,0.0,54,0.0,0,2,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,19.0,1335.0,12.0,1.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
C.Jones,MID,LIV,0.0,1,0,14,0,0.0,388,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-31T15:30:00Z,29,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,4,0.0,0.0,0.0,54,0.0,0,3,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,25.0,1335.0,12.0,1.5,54.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
C.Jones,MID,LIV,0.0,0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-14T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,0,0.0,0,0.0,0.0,0.0,54,0.0,0,4,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,34.0,1335.0,12.0,2.3333333333333335,45.666666666666664,0.0,0.3333333333333333,0.0,11.333333333333334,2.3333333333333335,45.666666666666664,0.0,1.5275252316519465,0.0,0.0,0.0,0.0,2.75
C.Jones,MID,LIV,0.0,0,0,9,0,0.0,388,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-20T11:30:00Z,29,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,54,0.0,0,5,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,46.0,1335.0,12.0,2.0,39.666666666666664,0.0,0.3333333333333333,0.0,10.0,2.0,39.666666666666664,0.0,1.9999999999999998,0.0,0.0,0.0,0.0,1.375
C.Jones,MID,LIV,0.0,0,0,12,0,0.0,388,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-09-27T14:00:00Z,25,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,54,0.0,0,6,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,54.0,1335.0,12.0,1.6666666666666667,19.333333333333332,0.0,0.3333333333333333,0.0,7.666666666666667,1.6666666666666667,19.333333333333332,0.0,2.0816659994661326,1.6,33.2,0.0,1.51657508881031,1.1875
C.Jones,MID,LIV,0.0,0,0,2,0,0.0,388,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-10-04T16:30:00Z,34,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,1,0.0,0.0,0.0,54,0.0,0,7,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,65.0,1335.0,12.0,0.6666666666666666,18.0,0.0,0.0,0.0,7.0,0.6666666666666666,18.0,0.0,0.5773502691896258,1.6,34.6,0.0,1.51657508881031,1.09375
C.Jones,MID,LIV,0.0,0,0,7,0,0.0,388,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-10-19T15:30:00Z,28,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,1,0.0,0.0,0.0,54,0.0,0,8,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,75.0,1230.0,12.0,1.0,29.333333333333332,0.0,0.0,0.0,7.666666666666667,1.0,29.333333333333332,0.0,0.0,1.4,23.4,0.0,1.51657508881031,1.046875
C.Jones,MID,LIV,0.0,0,0,20,0,0.0,388,0.0,0.0,0.0,0.0,0.0,3,0,0.0,0.0,2025-10-25T19:00:00Z,69,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,3,0.0,2,0.0,0.0,0.0,54,0.0,0,9,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,84.0,1230.0,12.0,1.0,29.0,0.0,0.0,0.0,7.0,1.0,29.0,0.0,0.0,0.8,23.2,0.0,0.44721359549995765,1.0234375
C.Jones,MID,LIV,0.0,0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,54,0.0,0,10,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,95.0,1230.0,12.0,1.3333333333333333,43.666666666666664,0.0,0.0,0.0,9.666666666666666,1.3333333333333333,43.666666666666664,0.0,0.5773502691896255,1.2,37.0,0.0,0.44721359549995776,1.51171875
C.Jones,MID,LIV,0.0,0,0,-2,0,0.0,388,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-09T16:30:00Z,16,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,3,0.0,0,0.0,0.0,0.0,54,0.0,1,11,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,106.0,1230.0,12.0,1.0,32.333333333333336,0.0,0.0,0.0,9.0,1.0,32.333333333333336,0.0,1.0,1.0,31.2,0.0,0.7071067811865475,0.755859375
C.Jones,MID,LIV,0.0,0,0,16,0,0.0,388,0.0,0.0,0.0,0.0,0.0,2,0,0.0,0.0,2025-11-22T15:00:00Z,77,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,0,0.0,2,0.0,0.0,0.0,54,0.0,0,12,0.0,0.0,0.0,0.0,1265.0,1210.0,3.0,1290.0,1320.0,1170.0,117.0,1230.0,12.0,0.6666666666666666,28.333333333333332,0.0,0.0,0.0,6.0,0.6666666666666666,28.333333333333332,0.0,1.1547005383792517,0.8,29.4,0.0,0.8366600265340755,0.3779296875
Aaron Wan-Bissaka,DEF,West Ham,6.0,0,0,10,0,2.3,388,0.02,0.47,0.45,3.6,129.0,5,1,7.3,47.6,2024-11-30T17:30:00Z,90,0.0,1.0,0.0,0,0,0,13.0,0,224973.0,1.0,5,2,23.0,6,47179.0,52508.0,5329.0,44,1.0,0,13,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,31.0,0.0,0.0,0.0,4.666666666666667,0.6666666666666666,31.0,0.0,1.1547005383792517,1.0,38.0,0.0,0.9999999999999999,1.18896484375
Aaron Wan-Bissaka,DEF,West Ham,7.0,0,0,0,0,21.3,388,0.2,0.24,0.04,1.67,137.0,3,0,4.3,16.6,2024-12-03T20:15:00Z,90,0.0,11.0,0.0,0,0,0,14.0,0,533743.0,1.0,1,3,5.0,1,293070.0,298527.0,5457.0,45,0.0,0,14,7.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,61.0,0.3333333333333333,0.0,0.0,8.0,2.6666666666666665,61.0,1.0,3.055050463303893,2.0,50.4,1.0,2.449489742783178,3.594482421875
Aaron Wan-Bissaka,DEF,West Ham,6.0,0,0,11,0,31.3,388,0.13,0.13,0.0,1.63,150.0,1,0,5.3,19.2,2024-12-09T20:00:00Z,90,0.0,20.0,0.0,0,0,0,15.0,0,631964.0,1.0,1,2,2.0,2,96679.0,117461.0,20782.0,45,1.0,0,15,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,85.66666666666667,0.3333333333333333,0.0,0.0,8.666666666666666,3.0,85.66666666666667,1.0,2.64575131106459,1.8,54.6,1.0,2.4899799195977463,2.2972412109375
Aaron Wan-Bissaka,DEF,West Ham,5.8,1,0,23,0,16.9,388,0.08,0.08,0.0,1.82,152.0,1,0,3.1,13.8,2024-12-16T20:00:00Z,90,0.0,3.0,0.0,0,0,0,16.0,0,671606.0,1.0,1,1,0.0,5,41716.0,69510.0,27794.0,46,0.0,0,16,2.6666666666666665,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0.3333333333333333,0.0,0.0,7.0,3.0,90.0,1.0,2.64575131106459,2.2,72.6,1.0,2.280350850198276,2.14862060546875
Aaron Wan-Bissaka,DEF,West Ham,5.2,0,0,11,0,1.2,388,0.01,0.01,0.0,0.94,170.0,1,0,2.4,22.4,2024-12-21T15:00:00Z,90,0.0,5.0,0.0,0,0,0,17.0,0,717041.0,1.0,1,1,0.0,2,40193.0,65137.0,24944.0,46,1.0,0,17,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,90.0,0.0,0.3333333333333333,0.0,11.333333333333334,2.6666666666666665,90.0,0.0,2.0816659994661317,3.2,87.4,1.0,2.16794833886788,3.574310302734375
Aaron Wan-Bissaka,DEF,West Ham,4.7,0,3,39,1,34.3,388,0.21,0.34,0.13,1.4,179.0,0,0,6.4,19.2,2024-12-26T15:00:00Z,90,0.0,17.0,0.0,0,0,0,18.0,0,712774.0,1.0,1,0,10.0,9,-8404.0,37543.0,45947.0,46,0.0,0,18,5.333333333333333,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0.0,0.3333333333333333,0.0,15.0,3.0,90.0,0.0,1.732050807568876,3.2,90.0,1.0,2.16794833886788,2.7871551513671875
Aaron Wan-Bissaka,DEF,West Ham,2.2,0,0,-8,0,21.8,388,0.02,0.17,0.15,3.15,190.0,5,0,4.0,14.6,2024-12-29T17:15:00Z,90,0.0,12.0,0.0,0,0,0,19.0,0,680866.0,1.0,5,0,4.0,0,-30036.0,21221.0,51257.0,46,1.0,0,19,3.6666666666666665,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,90.0,0.0,0.3333333333333333,0.3333333333333333,24.333333333333332,5.333333333333333,90.0,0.0,3.511884584284245,3.8,90.0,0.0,3.2710854467592254,5.893577575683594
Aaron Wan-Bissaka,DEF,West Ham,2.5,0,0,0,0,1.9,388,0.02,0.04,0.02,1.91,197.0,4,0,1.5,10.2,2025-01-04T15:00:00Z,90,0.0,13.0,0.0,0,0,0,20.0,0,618009.0,1.0,1,4,3.0,0,-64354.0,15935.0,80289.0,46,0.0,0,20,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6666666666666665,90.0,0.0,0.0,0.3333333333333333,14.0,3.6666666666666665,90.0,0.0,4.725815626252608,3.6,90.0,0.0,3.5071355833500366,2.946788787841797
Aaron Wan-Bissaka,DEF,West Ham,2.8,1,0,17,0,11.5,388,0.12,0.12,0.0,1.9,207.0,2,0,4.3,29.4,2025-01-14T19:30:00Z,90,0.0,9.0,0.0,0,0,0,21.0,0,587040.0,1.0,2,3,2.0,3,-36402.0,18805.0,55207.0,46,1.0,1,21,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,90.0,0.0,0.0,0.3333333333333333,10.333333333333334,3.0,90.0,0.0,5.196152422706631,3.2,90.0,0.0,3.834057902536163,1.4733943939208984
Elliott,MID,LIV,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-15T19:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,4,0.0,0,0.0,0.0,0.0,54,0.0,0,1,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,1.0,1335.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,90.0,0.0,1.7320508075688763,2.8,90.0,0.0,3.70135110466435,2.236697196960449
Elliott,MID,LIV,0.0,0,0,2,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-25T19:00:00Z,1,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,3,2,0.0,1,0.0,0.0,0.0,54,0.0,0,2,0.0,0.0,0.0,0.0,1355.0,1330.0,3.0,1380.0,1380.0,1290.0,19.0,1335.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-08-31T15:30:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,54,0.0,0,3,0.0,0.0,0.0,0.0,1250.0,1200.0,3.0,1140.0,1300.0,1110.0,25.0,1125.0,2.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5
Elliott,MID,AVL,0.0,0,0,4,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-09-13T14:00:00Z,19,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,0,0.0,1,0.0,0.0,0.0,54,0.0,0,4,0.0,0.0,0.0,0.0,1250.0,1200.0,3.0,1140.0,1300.0,1110.0,36.0,1125.0,2.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.25
Elliott,MID,AVL,0.0,0,0,3,0,0.0,389,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-09-21T13:00:00Z,32,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,1,0.0,1,0.0,0.0,0.0,54,0.0,0,5,0.0,0.0,0.0,0.0,1250.0,1200.0,3.0,1140.0,1300.0,1110.0,48.0,1125.0,2.0,0.6666666666666666,6.666666666666667,0.0,0.0,0.0,2.0,0.6666666666666666,6.666666666666667,0.0,0.5773502691896258,0.0,0.0,0.0,0.0,0.625
Elliott,MID,AVL,0.0,0,0,4,0,0.0,389,0.0,0.0,0.0,0.0,0.0,1,0,0.0,0.0,2025-09-28T13:00:00Z,45,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,3,0.0,1,0.0,0.0,0.0,54,0.0,0,6,0.0,0.0,0.0,0.0,1250.0,1200.0,3.0,1140.0,1300.0,1110.0,51.0,1125.0,2.0,0.6666666666666666,17.0,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,17.0,0.0,0.5773502691896258,0.6,10.4,0.0,0.5477225575051661,0.8125
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-05T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,1,2,0.0,0,0.0,0.0,0.0,54,0.0,0,7,0.0,0.0,0.0,0.0,1250.0,1200.0,3.0,1140.0,1300.0,1110.0,62.0,1125.0,2.0,1.0,32.0,0.0,0.0,0.0,3.6666666666666665,1.0,32.0,0.0,0.0,0.8,19.4,0.0,0.4472135954999579,0.90625
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-19T13:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,2,1,0.0,0,0.0,0.0,0.0,54,0.0,0,8,0.0,0.0,0.0,0.0,1185.0,1170.0,3.0,1140.0,1200.0,1150.0,79.0,1145.0,2.0,0.6666666666666666,25.666666666666668,0.0,0.0,0.0,2.3333333333333335,0.6666666666666666,25.666666666666668,0.0,0.5773502691896258,0.6,19.2,0.0,0.5477225575051661,0.453125
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-10-26T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.0,54,0.0,0,9,0.0,0.0,0.0,0.0,1185.0,1170.0,3.0,1140.0,1200.0,1150.0,82.0,1145.0,2.0,0.3333333333333333,15.0,0.0,0.0,0.0,1.3333333333333333,0.3333333333333333,15.0,0.0,0.5773502691896258,0.6,19.2,0.0,0.5477225575051661,0.2265625
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-01T20:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,2,0.0,0,0.0,0.0,0.0,54,0.0,0,10,0.0,0.0,0.0,0.0,1185.0,1170.0,3.0,1140.0,1200.0,1150.0,95.0,1145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,15.4,0.0,0.5477225575051661,0.11328125
Elliott,MID,AVL,0.0,0,0,0,0,0.0,389,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,2025-11-09T14:00:00Z,0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0,4,0.0,0,0.0,0.0,0.0,54,0.0,0,11,0.0,0.0,0.0,0.0,1185.0,1170.0,3.0,1140.0,1200.0,1150.0,101.0,1145.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,9.0,0.0,0.4472135954999579,0.056640625
